,categoria,titulo,href,fecha,title
3606,Empresas,Segmento Grandes Empresas de Movistar Perú creció 11% en segundo trimestre por teletrabajo,/economia/empresas/segmento-grandes-empresas-de-movistar-peru-crecio-11-en-segundo-trimestre-impulsado-por-el-teletrabajo-movistar-telefonica-internet-teletrabajo-noticia/,2020-07-27,Movistar Peru's Large Companies segment grew 11% in the second quarter due to telecommuting
3607,Empresas,"Indecopi registró más de 20,000 reportes contra servicio bancario y financiero",/economia/empresas/canales-de-reclamo-contra-bancos-indecopi-registro-mas-de-20000-reportes-contra-servicio-bancario-y-financiero-noticia/,2020-07-27,"Indecopi registered more than 20,000 reports against banking and financial services"
3608,Internacional,"El oro, valor refugio, alcanza nuevas cimas históricas",/mundo/internacional/el-oro-valor-refugio-alcanza-nuevas-cimas-historicas-noticia/,2020-07-27,"Gold, a refuge value, reaches new historical peaks"
3609,Política,Fiscalía abre investigación por contratación de hija de amigo del presidente Vizcarra en Minagri,/peru/politica/vizcarra-fiscalia-abre-investigacion-por-contratacion-de-hija-de-amigo-del-presidente-vizcarra-en-minagri-nndc-noticia/,2020-07-27,The Prosecutor's Office opens an investigation into the hiring of the daughter of a friend of President Vizcarra in Minagri
3610,Economía,"Proyecto de retiro del 100% de la AFP golpearía a los fondos de pensiones en S/ 20,720 millones",/economia/sbs-retiro-del-100-de-la-afp-reduciria-los-fondos-de-pensiones-en-s-20720-millones-nndc-noticia/,2020-07-27,"Project to withdraw 100% of the AFP would hit the pension funds in S / 20,720 million"
3611,Internacional,Ecuador pide adelanto de pago de impuesto a empresas con utilidades en medio de pandemia por COVID-19 ,/mundo/internacional/ecuador-pide-adelanto-de-pago-de-impuesto-a-empresas-con-utilidades-en-medio-de-pandemia-por-covid-19-noticia/,2020-07-27,Ecuador requests advance payment of tax to companies with profits in the midst of the COVID-19 pandemic
3612,Mundo,"Jeanine Áñez, presidenta interina de Bolivia, retoma sus funciones en el Gobierno de Bolivia tras vencer el coronavirus",/mundo/coronavirus-bolivia-jeanine-anez-presidenta-interina-retoma-sus-funciones-en-el-gobierno-de-bolivia-tras-vencer-el-covid-19-nndc-noticia/,2020-07-28,"Jeanine Áñez, interim president of Bolivia, resumes her functions in the Government of Bolivia after defeating the coronavirus"
3613,Empresas,Vacuna de Moderna contra el virus costaría entre US$ 50 y US$ 60 el tratamiento   ,/economia/empresas/vacuna-de-moderna-contra-el-virus-costaria-entre-us-50-y-us-60-el-tratamiento-noticia/,2020-07-28,Moderna's vaccine against the virus would cost between US$50 and US$60 per treatment
3614,Empresas,AMC y Universal llegan a acuerdo que recorta exclusividad en cines de EE.UU.,/economia/empresas/amc-y-universal-llegan-a-acuerdo-que-recorta-exclusividad-en-cines-de-eeuu-noticia/,2020-07-28,AMC and Universal reach an agreement that cuts exclusivity in US theaters.
3615,Mundo,Colombia extiende cuarentena hasta el 30 de agosto por desborde de la pandemia,/mundo/coronavirus-colombia-extiende-cuarentena-hasta-el-30-de-agosto-por-desborde-de-la-pandemia-covid-19-nndc-noticia/,2020-07-28,Colombia extends quarantine until August 30 due to overflow of the pandemic
3616,Empresas,Facebook y Amazon se preparan para defenderse ante el Congreso de EE.UU.,/economia/empresas/facebook-y-amazon-se-preparan-para-defenderse-ante-el-congreso-de-eeuu-noticia/,2020-07-28,Facebook and Amazon prepare to defend themselves before the US Congress.
3617,Economía,Riesgo país de Perú subió tres puntos básicos y cerró en 1.34 puntos porcentuales,/economia/riesgo-pais-de-peru-subio-tres-puntos-basicos-y-cerro-en-134-puntos-porcentuales-noticia/,2020-07-28,Peru's country risk rose three basis points and closed at 1.34 percentage points
3618,Empresas,"Utilidad neta de Visa cayó 3.6% en nueve meses, durante ejercicio fiscal 2020",/economia/empresas/beneficio-neto-de-visa-cayo-36-en-nueve-meses-durante-ejercicio-fiscal-2020-nndc-noticia/,2020-07-28,"Visa net income fell 3.6% in nine months, during fiscal year 2020"
3619,Economía,"Pacto Perú anunciado por el presidente Vizcarra debe convocar a todos los actores del país, señala Adex",/economia/pacto-peru-anunciado-por-el-presidente-vizcarra-debe-convocar-a-todos-los-actores-del-pais-senala-adex-nndc-noticia/,2020-07-28,"Peru Pact announced by President Vizcarra must convene all the country's actors, says Adex"
3620,Economía,Ejecutivo trabajará en “intensiva” campaña para promover el turismo interno,/economia/ejecutivo-trabajara-en-intensiva-campana-para-promover-el-turismo-interno-mincetur-rocio-barrios-nndc-noticia/,2020-07-28,"Executive will work on an ""intensive"" campaign to promote domestic tourism"
3621,Empresas,"Trabajadores rechazan debate sobre privatizar chilena Codelco, amenazan paralizar",/economia/empresas/trabajadores-rechazan-debate-sobre-privatizar-chilena-codelco-amenazan-paralizar-noticia/,2020-07-28,"Workers reject debate on privatizing Chilean Codelco, threaten to paralyze"
3622,Mercados,"Bitcoin se acerca a US$ 11,000 y analistas lo sitúan como el oro digital   ",/economia/mercados/bitcoin-se-acerca-a-us-11000-y-analistas-lo-situan-como-el-oro-digital-noticia/,2020-07-28,"Bitcoin approaches US $ 11,000 and analysts place it as digital gold"
3623,Empresas,"Vacuna de Moderna produce inmunidad “robusta”, según estudio con primates  ",/economia/empresas/vacuna-de-moderna-produce-inmunidad-robusta-segun-estudio-con-primates-noticia/,2020-07-28,"Moderna's vaccine produces ""robust"" immunity, according to study with primates"
3624,Internacional,"ONU alerta de avance del COVID-19 en la Amazonia de Perú, Colombia y Brasil  ",/mundo/internacional/onu-alerta-de-avance-del-covid-19-en-la-amazonia-de-peru-colombia-y-brasil-noticia/,2020-07-28,"UN warns of advance of COVID-19 in the Amazon of Peru, Colombia and Brazil"
3625,Internacional,Normativa de la UE sobre liquidaciones de valores podría retrasarse hasta el 2022,/mundo/internacional/normativa-de-la-ue-sobre-liquidaciones-de-valores-podria-retrasarse-hasta-el-2022-noticia/,2020-07-28,EU regulation on securities settlements could be delayed until 2022
3626,Economía,Ministro Salardi: acuerdos gobierno a gobierno son una alternativa para mejorar la ejecución de proyectos,/economia/salardi-sobre-obras-del-gobierno-hay-aspectos-por-mejorar-en-materia-de-ejecucion-y-gestion-nndc-noticia/,2020-07-28,Minister Salardi: government-to-government agreements are an alternative to improve project execution
3627,Internacional,Cuarentena británica deja en el limbo a miles de trabajadores y turistas   ,/mundo/internacional/cuarentena-britanica-deja-en-el-limbo-a-miles-de-trabajadores-y-turistas-noticia/,2020-07-28,British quarantine leaves thousands of workers and tourists in limbo
3628,Economía,"Aeropuerto Jorge Chávez transportó más de 26,000 pasajeros en su primera semana de operación ",/economia/aeropuerto-jorge-chavez-transporto-mas-de-26000-pasajeros-en-su-primera-semana-de-operacion-nndc-noticia/,2020-07-28,"Jorge Chávez Airport transported more than 26,000 passengers in its first week of operation"
3629,Empresas,Pfizer no cobrará a países desarrollados menos que a EE.UU. por pedido similar de vacunas COVID-19   ,/economia/empresas/pfizer-no-cobrara-a-paises-desarrollados-menos-que-a-eeuu-por-pedido-similar-de-vacunas-covid-19-noticia/,2020-07-28,Pfizer will not charge developed countries less than the US for similar order of COVID-19 vaccines
3630,Economía,"“El crecimiento económico es necesario, pero no suficiente”, sostiene Vizcarra",/economia/martin-vizcarra-el-crecimiento-economico-es-necesario-pero-no-suficiente-nndc-noticia/,2020-07-29,"""Economic growth is necessary, but not enough,"" says Vizcarra"
3631,Política,Vizcarra: “Premier con desafase de una semana detallará las medidas expuestas en mensaje a la Nación” ,/peru/politica/vizcarra-premier-con-desafase-de-una-semana-detallara-las-medidas-expuestas-en-mensaje-a-la-nacion-fiestas-patrias-nndc-noticia/,2020-07-29,"Vizcarra: ""Premier with a week's delay will detail the measures exposed in a message to the Nation"""
3632,Economía,Arranca Perú elevaría el gasto público en el cuarto trimestre del año,/economia/arranca-peru-elevaria-el-gasto-publico-en-el-cuarto-trimestre-del-ano-preve-scotiabank-nndc-noticia/,2020-07-29,Peru starts to raise public spending in the fourth quarter of the year
3633,Economía,Gobierno anuncia creación de “Arranca Perú 2” para el primer trimestre de 2021,/economia/gobierno-anuncia-creacion-de-arranca-peru-2-para-el-primer-trimestre-de-2021-nndc-noticia/,2020-07-29,Government announces creation of “Start Peru 2” for the first quarter of 2021
3634,Política,Contraloría recopiló información por contratación de servidores sin títulos en el Minagri ,/peru/politica/contraloria-recopilo-informacion-sobre-contratacion-de-servidores-sin-titulos-en-el-minagri-nndc-noticia/,2020-07-29,Comptroller collected information for contracting servers without titles in the Minagri
3635,Economía,Planta de oxígeno a favor del Hospital de EsSalud de Arequipa llegará en dos semanas,/economia/planta-de-oxigeno-a-favor-del-hospital-de-essalud-de-arequipa-llegara-en-dos-semanas-noticia/,2020-07-29,Oxygen plant for the EsSalud Hospital in Arequipa will arrive in two weeks
3636,Empresas,Financiera TFC actualizó listados para devolución de depósitos de sus clientes,/economia/empresas/financiera-tfc-actualizo-listados-para-devolucion-de-depositos-de-sus-clientes-nndc-noticia/,2020-07-29,Financiera TFC updated listings for the return of deposits from its clients
3637,Economía,Riesgo país de Perú bajó nueve puntos básicos y cerró en 1.25 puntos porcentuales,/economia/riesgo-pais-de-peru-bajo-nueve-puntos-basicos-y-cerro-en-125-puntos-porcentuales-noticia/,2020-07-29,Peru's country risk fell nine basis points and closed at 1.25 percentage points
3638,Economía,Conflicto en Espinar: Representantes del Ejecutivo no asistieron a Comisión de Energía y Minas,/economia/conflicto-en-espinar-representantes-del-ejecutivo-no-asistieron-a-comision-de-energia-y-minas-noticia/,2020-07-29,Conflict in Espinar: Representatives of the Executive did not attend the Energy and Mines Commission
3639,Empresas,Facebook habría comprado Instagram para anular competencia; Zuckerberg se sale del libreto,/economia/empresas/facebook-habria-comprado-instagram-para-anular-competencia-noticia/,2020-07-29,Facebook would have bought Instagram to cancel competition; Zuckerberg goes off script
3640,Empresas,Las “Big Tech” eluden acusaciones de monopolio y censura en el Congreso,/economia/empresas/las-big-tech-insisten-en-el-congreso-de-eeuu-que-no-operan-en-un-monopolio-noticia/,2020-07-29,"The ""Big Tech"" avoid accusations of monopoly and censorship in Congress"
3641,Política,Pedro Cateriano: “No conozco político que vaya a autoflagelarse como quieren algunos adversarios”,/peru/politica/pedro-cateriano-no-conozco-politico-que-vaya-a-autoflagelarse-como-quieren-algunos-adversarios-martin-vizcarra-fiestas-patrias-nndc-noticia/,2020-07-29,"Pedro Cateriano: ""I don't know a politician who is going to flagellate himself as some opponents want"""
3642,Política,Gloria Montenegro confía en voto de investidura: “Tenemos que salir unidos de esta crisis”,/peru/politica/gloria-montenegro-confia-en-voto-de-investidura-tenemos-que-esforzarnos-para-salir-unidos-de-esta-crisis-congreso-de-la-republica-nndc-noticia/,2020-07-29,"Gloria Montenegro trusts investiture vote: ""We have to come out of this crisis together"""
3643,Empresas,NH Hoteles pierde US$ 258.5 millones hasta junio por impacto del COVID-19 ,/economia/empresas/nh-hoteles-pierde-us-2585-millones-hasta-junio-por-impacto-del-covid-19-noticia/,2020-07-29,NH Hoteles loses US$ 258.5 million until June due to the impact of COVID-19
3644,Mundo,Londres estudia alternativas a cuarentena ante presión política y económica ,/mundo/londres-estudia-alternativas-a-cuarentena-ante-presion-politica-y-economica-noticia/,2020-07-29,London studies alternatives to quarantine in the face of political and economic pressure
3645,Empresas,Gobierno chileno descarta privatización de minera Codelco tras una reciente propuesta de legisladores,/economia/empresas/gobierno-chileno-descarta-privatizacion-de-minera-codelco-tras-una-reciente-propuesta-de-legisladores-noticia/,2020-07-29,Chilean government rules out privatization of mining company Codelco after a recent proposal by legislators
3646,Mercados,Tipo de cambio cierra a la baja tras caída global del dólar y previo a anuncios de la Fed,/economia/mercados/dolar-tipo-de-cambio-cierra-a-la-baja-tras-caida-global-del-dolar-y-previo-a-anuncios-de-la-fed-nndc-noticia/,2020-07-29,Exchange rate closes lower after global fall in the dollar and prior to Fed announcements
3647,Política,Estos son los candidatos a jefes de ONPE y Reniec que pasan a fase de entrevista personal,/peru/politica/jnj-publica-lista-de-candidatos-a-jefes-de-onpe-y-reniec-que-pasan-a-fase-de-entrevista-personal-nndc-noticia/,2020-07-30,These are the candidates for heads of ONPE and Reniec who go to the personal interview phase
3648,Internacional,Tres millones de personas solicitan retiro anticipado de fondos en primer día en Chile     ,/mundo/internacional/tres-millones-de-personas-solicitan-retiro-anticipado-de-fondos-en-primer-dia-en-chile-noticia/,2020-07-30,Three million people request early withdrawal of funds on the first day in Chile
3649,Política,Congreso informará al Poder Judicial que exlegisladores ya no cuentan con inmunidad,/peru/politica/congreso-informara-al-poder-judicial-que-exlegisladores-ya-no-cuentan-con-inmunidad-nczg-noticia/,2020-07-30,Congress will inform the Judiciary that former legislators no longer have immunity
3650,Internacional,Argentina negociará nuevo programa con el FMI más allá del canje con privados,/mundo/internacional/argentina-negociara-nuevo-programa-con-el-fmi-mas-alla-del-canje-con-privados-noticia/,2020-07-30,Argentina will negotiate a new program with the IMF beyond the swap with private
3651,Empresas,"Petrobras pierde más de US$ 10,000 millones en el primer semestre",/economia/empresas/petrobras-pierde-mas-de-us-10000-millones-en-el-primer-semestre-noticia/,2020-07-30,"Petrobras loses more than US$ 10,000 million in the first semester"
